Name,Slot,Damage,Armor,Spirit,Stamina,Worth,Desc
Deathmist Belt,waist,0,0,0,0,0,Nothing
Defilers Cloth Girdle,waist,0,0,0,0,0,Nothing
Devout Belt,waist,0,0,0,0,0,Nothing
Dreadmist Belt,waist,0,0,0,0,0,Nothing
Dustfeather Sash,waist,0,0,0,0,0,Nothing
Frostwolf Cloth Belt,waist,0,0,0,0,0,Nothing
Grimgore Noose,waist,0,0,0,0,0,Nothing
Highlanders Cloth Girdle,waist,0,0,0,0,0,Nothing
Ironweave Belt,waist,0,0,0,0,0,Nothing
Kellers Girdle,waist,0,0,0,0,0,Nothing
Magisters Belt,waist,0,0,0,0,0,Nothing
Runed Stygian Belt,waist,0,0,0,0,0,Nothing
Sash of the Burning Heart,waist,0,0,0,0,0,Nothing
Satyrmane Sash,waist,0,0,0,0,0,Nothing
Serenity Belt,waist,0,0,0,0,0,Nothing
Sorcerers Belt,waist,0,0,0,0,0,Nothing
Stormpike Cloth Girdle,waist,0,0,0,0,0,Nothing
Sutarns Ring,waist,0,0,0,0,0,Nothing
Thuzadin Sash,waist,0,0,0,0,0,Nothing
Virtuous Belt,waist,0,0,0,0,0,Nothing
Waistband of Balzaphon,waist,0,0,0,0,0,Nothing
Warsong Sash,waist,0,0,0,0,0,Nothing
Whipvine Cord,waist,0,0,0,0,0,Nothing
Wisdom of the Timbermaw,waist,0,0,0,0,0,Nothing
Abjurers Sash,waist,0,0,0,0,0,Nothing
Aboriginal Sash,waist,0,0,0,0,0,Nothing
Abyssal Cloth Sash,waist,0,0,0,0,0,Nothing
Arachnidian Girdle,waist,0,0,0,0,0,Nothing
Arcane Sash,waist,0,0,0,0,0,Nothing
Aurora Sash,waist,0,0,0,0,0,Nothing
Azure Silk Belt,waist,0,0,0,0,0,Nothing
Beaded Raptor Collar,waist,0,0,0,0,0,Nothing
Bloodwoven Cord,waist,0,0,0,0,0,Nothing
Bonecasters Belt,waist,0,0,0,0,0,Nothing
Brantwood Sash,waist,0,0,0,0,0,Nothing
Bright Belt,waist,0,0,0,0,0,Nothing
Brimstone Belt,waist,0,0,0,0,0,Nothing
Buccaneers Cord,waist,0,0,0,0,0,Nothing
Captain Sanders Sash,waist,0,0,0,0,0,Nothing
Celestial Belt,waist,0,0,0,0,0,Nothing
Chloromesh Girdle,waist,0,0,0,0,0,Nothing
Conjurers Cinch,waist,0,0,0,0,0,Nothing
Councillors Sash,waist,0,0,0,0,0,Nothing
Crimson Silk Belt,waist,0,0,0,0,0,Nothing
Darkmist Girdle,waist,0,0,0,0,0,Nothing
Dreamers Belt,waist,0,0,0,0,0,Nothing
Durable Belt,waist,0,0,0,0,0,Nothing
Duskwoven Sash,waist,0,0,0,0,0,Nothing
Earthen Silk Belt,waist,0,0,0,0,0,Nothing
Elders Sash,waist,0,0,0,0,0,Nothing
Elegant Belt,waist,0,0,0,0,0,Nothing
Elunarian Belt,waist,0,0,0,0,0,Nothing
Embersilk Cord,waist,0,0,0,0,0,Nothing
Eternal Cord,waist,0,0,0,0,0,Nothing
Foreman Belt,waist,0,0,0,0,0,Nothing
Gaeas Belt,waist,0,0,0,0,0,Nothing
Geomancers Cord,waist,0,0,0,0,0,Nothing
Ghamoo-ras Bind,waist,0,0,0,0,0,Nothing
Ghostweave Belt,waist,0,0,0,0,0,Nothing
Girdle of Nobility,waist,0,0,0,0,0,Nothing
Gossamer Belt,waist,0,0,0,0,0,Nothing
Grassland Sash,waist,0,0,0,0,0,Nothing
Greenweave Sash,waist,0,0,0,0,0,Nothing
Hibernal Sash,waist,0,0,0,0,0,Nothing
High Councillors Sash,waist,0,0,0,0,0,Nothing
Highborne Cord,waist,0,0,0,0,0,Nothing
Imperial Red Sash,waist,0,0,0,0,0,Nothing
Ivycloth Sash,waist,0,0,0,0,0,Nothing
Jackseed Belt,waist,0,0,0,0,0,Nothing
Jewel-encrusted Sash,waist,0,0,0,0,0,Nothing
Lesser Belt of the Spire,waist,0,0,0,0,0,Nothing
Lilac Sash,waist,0,0,0,0,0,Nothing
Lunar Belt,waist,0,0,0,0,0,Nothing
Masters Belt,waist,0,0,0,0,0,Nothing
Mistscape Sash,waist,0,0,0,0,0,Nothing
Monogrammed Sash,waist,0,0,0,0,0,Nothing
Mystics Belt,waist,0,0,0,0,0,Nothing
Mystical Belt,waist,0,0,0,0,0,Nothing
Nightsky Sash,waist,0,0,0,0,0,Nothing
Nightwind Belt,waist,0,0,0,0,0,Nothing
Oddly Magical Belt,waist,0,0,0,0,0,Nothing
Opulent Belt,waist,0,0,0,0,0,Nothing
Pagan Belt,waist,0,0,0,0,0,Nothing
Raincaller Cord,waist,0,0,0,0,0,Nothing
Rat Cloth Belt,waist,0,0,0,0,0,Nothing
Razzerics Customized Seatbelt,waist,0,0,0,0,0,Nothing
Regal Sash,waist,0,0,0,0,0,Nothing
Relic Hunter Belt,waist,0,0,0,0,0,Nothing
Resilient Cord,waist,0,0,0,0,0,Nothing
Resplendent Belt,waist,0,0,0,0,0,Nothing
Ritual Belt,waist,0,0,0,0,0,Nothing
Royal Sash,waist,0,0,0,0,0,Nothing
Runecloth Belt,waist,0,0,0,0,0,Nothing
Sages Sash,waist,0,0,0,0,0,Nothing
Sanguine Belt,waist,0,0,0,0,0,Nothing
Scorching Sash,waist,0,0,0,0,0,Nothing
Seers Belt,waist,0,0,0,0,0,Nothing
Shadowy Belt,waist,0,0,0,0,0,Nothing
Shimmering Sash,waist,0,0,0,0,0,Nothing
Silksand Girdle,waist,0,0,0,0,0,Nothing
Silver-thread Sash,waist,0,0,0,0,0,Nothing
Sorcerer Sash,waist,0,0,0,0,0,Nothing
Spider Belt,waist,0,0,0,0,0,Nothing
Star Belt,waist,0,0,0,0,0,Nothing
Stonecloth Belt,waist,0,0,0,0,0,Nothing
Swashbuckler Sash,waist,0,0,0,0,0,Nothing
Tarantula Silk Sash,waist,0,0,0,0,0,Nothing
Teachers Sash,waist,0,0,0,0,0,Nothing
Thistlefur Belt,waist,0,0,0,0,0,Nothing
Turquoise Sash,waist,0,0,0,0,0,Nothing
Twilight Belt,waist,0,0,0,0,0,Nothing
Valconian Sash,waist,0,0,0,0,0,Nothing
Venomshroud Belt,waist,0,0,0,0,0,Nothing
Vital Sash,waist,0,0,0,0,0,Nothing
Watchers Cinch,waist,0,0,0,0,0,Nothing
Willow Belt,waist,0,0,0,0,0,Nothing
Windchaser Cinch,waist,0,0,0,0,0,Nothing
Wise Mans Belt,waist,0,0,0,0,0,Nothing
Wizards Belt,waist,0,0,0,0,0,Nothing
Ancestral Belt,waist,0,0,0,0,0,Nothing
Apprentice Sash,waist,0,0,0,0,0,Nothing
Barbaric Cloth Belt,waist,0,0,0,0,0,Nothing
Beaded Cord,waist,0,0,0,0,0,Nothing
Dirtwood Belt,waist,0,0,0,0,0,Nothing
Disciples Sash,waist,0,0,0,0,0,Nothing
Embroidered Belt,waist,0,0,0,0,0,Nothing
Flax Belt,waist,0,0,0,0,0,Nothing
Heavy Weave Belt,waist,0,0,0,0,0,Nothing
Journeymans Belt,waist,0,0,0,0,0,Nothing
Knitted Belt,waist,0,0,0,0,0,Nothing
Linen Belt,waist,0,0,0,0,0,Nothing
Native Sash,waist,0,0,0,0,0,Nothing
Padded Belt,waist,0,0,0,0,0,Nothing
Red Linen Sash,waist,0,0,0,0,0,Nothing
Russet Belt,waist,0,0,0,0,0,Nothing
Simple Cord,waist,0,0,0,0,0,Nothing
Soft Wool Belt,waist,0,0,0,0,0,Nothing
Spellbinder Belt,waist,0,0,0,0,0,Nothing
Tattered Cloth Belt,waist,0,0,0,0,0,Nothing
Thick Cloth Belt,waist,0,0,0,0,0,Nothing
Thin Cloth Belt,waist,0,0,0,0,0,Nothing
Woven Belt,waist,0,0,0,0,0,Nothing
Brocade Belt,waist,0,0,0,0,0,Nothing
Calico Belt,waist,0,0,0,0,0,Nothing
Canvas Belt,waist,0,0,0,0,0,Nothing
Crochet Belt,waist,0,0,0,0,0,Nothing
Cross-stitched Belt,waist,0,0,0,0,0,Nothing
Frayed Belt,waist,0,0,0,0,0,Nothing
Interlaced Belt,waist,0,0,0,0,0,Nothing
Patchwork Belt,waist,0,0,0,0,0,Nothing
Twill Belt,waist,0,0,0,0,0,Nothing
Belt of Never-ending Agony,waist,0,0,0,0,0,Nothing
Bloodfang Belt,waist,0,0,0,0,0,Nothing
Bonescythe Waistguard,waist,0,0,0,0,0,Nothing
Cenarion Belt,waist,0,0,0,0,0,Nothing
Corehound Belt,waist,0,0,0,0,0,Nothing
Dreamwalker Girdle,waist,0,0,0,0,0,Nothing
Flayed Doomguard Belt,waist,0,0,0,0,0,Nothing
Lava Belt,waist,0,0,0,0,0,Nothing
Molten Belt,waist,0,0,0,0,0,Nothing
Nightslayer Belt,waist,0,0,0,0,0,Nothing
Regenerating Belt of Veknilash,waist,0,0,0,0,0,Nothing
Sash of Mercy,waist,0,0,0,0,0,Nothing
Stormrage Belt,waist,0,0,0,0,0,Nothing
Taut Dragonhide Belt,waist,0,0,0,0,0,Nothing
Thick Qirajihide Belt,waist,0,0,0,0,0,Nothing
Zandalar Haruspexs Belt,waist,0,0,0,0,0,Nothing
Belt of Preserved Heads,waist,0,0,0,0,0,Nothing
Belt of the Trickster,waist,0,0,0,0,0,Nothing
Bramblewood Belt,waist,0,0,0,0,0,Nothing
Cadaverous Belt,waist,0,0,0,0,0,Nothing
Cloudrunner Girdle,waist,0,0,0,0,0,Nothing
Crystallized Girdle,waist,0,0,0,0,0,Nothing
Darkmantle Belt,waist,0,0,0,0,0,Nothing
Defilers Chain Girdle,waist,0,0,0,0,0,Nothing
Defilers Leather Girdle,waist,0,0,0,0,0,Nothing
Defilers Lizardhide Girdle,waist,0,0,0,0,0,Nothing
Defilers Mail Girdle,waist,0,0,0,0,0,Nothing
Deviate Scale Belt,waist,0,0,0,0,0,Nothing
Eyestalk Cord,waist,0,0,0,0,0,Nothing
Feralheart Belt,waist,0,0,0,0,0,Nothing
Frostbite Girdle,waist,0,0,0,0,0,Nothing
Frostwolf Leather Belt,waist,0,0,0,0,0,Nothing
Gem-studded Leather Belt,waist,0,0,0,0,0,Nothing
Girdle of Beastial Fury,waist,0,0,0,0,0,Nothing
Girdle of Insight,waist,0,0,0,0,0,Nothing
Highlanders Chain Girdle,waist,0,0,0,0,0,Nothing
Highlanders Leather Girdle,waist,0,0,0,0,0,Nothing
Highlanders Lizardhide Girdle,waist,0,0,0,0,0,Nothing
Might of the Timbermaw,waist,0,0,0,0,0,Nothing
Moss Cinch,waist,0,0,0,0,0,Nothing
Muggers Belt,waist,0,0,0,0,0,Nothing
Nagmaras Whipping Belt,waist,0,0,0,0,0,Nothing
Ogrons Sash,waist,0,0,0,0,0,Nothing
Serpentine Sash,waist,0,0,0,0,0,Nothing
Shadow Panther Hide Belt,waist,0,0,0,0,0,Nothing
Shadowcraft Belt,waist,0,0,0,0,0,Nothing
Silver-lined Belt,waist,0,0,0,0,0,Nothing
Southwinds Grasp,waist,0,0,0,0,0,Nothing
Stormpike Leather Girdle,waist,0,0,0,0,0,Nothing
Voshgajins Strand,waist,0,0,0,0,0,Nothing
Wildheart Belt,waist,0,0,0,0,0,Nothing
Abyssal Leather Belt,waist,0,0,0,0,0,Nothing
Adventurers Belt,waist,0,0,0,0,0,Nothing
Aquarius Belt,waist,0,0,0,0,0,Nothing
Archers Belt,waist,0,0,0,0,0,Nothing
Azure Sash,waist,0,0,0,0,0,Nothing
Bandit Cinch,waist,0,0,0,0,0,Nothing
Barbaric Belt,waist,0,0,0,0,0,Nothing
Bards Belt,waist,0,0,0,0,0,Nothing
Beastmasters Girdle,waist,0,0,0,0,0,Nothing
Belt of Corruption,waist,0,0,0,0,0,Nothing
Belt of the Fang,waist,0,0,0,0,0,Nothing
Belt of Vindication,waist,0,0,0,0,0,Nothing
Binding Girdle,waist,0,0,0,0,0,Nothing
Blackened Defias Belt,waist,0,0,0,0,0,Nothing
Bristlebark Belt,waist,0,0,0,0,0,Nothing
Cabalist Belt,waist,0,0,0,0,0,Nothing
Chieftains Belt,waist,0,0,0,0,0,Nothing
Cutthroats Belt,waist,0,0,0,0,0,Nothing
Dark Leather Belt,waist,0,0,0,0,0,Nothing
Deftkin Belt,waist,0,0,0,0,0,Nothing
Dervish Belt,waist,0,0,0,0,0,Nothing
Dokebi Cord,waist,0,0,0,0,0,Nothing
Dryweed Belt,waist,0,0,0,0,0,Nothing
Dusky Belt,waist,0,0,0,0,0,Nothing
Emblazoned Belt,waist,0,0,0,0,0,Nothing
Excavators Utility Belt,waist,0,0,0,0,0,Nothing
Feral Cord,waist,0,0,0,0,0,Nothing
Flamescarred Girdle,waist,0,0,0,0,0,Nothing
Forest Leather Belt,waist,0,0,0,0,0,Nothing
Ghostwalker Belt,waist,0,0,0,0,0,Nothing
Girdle of the Blindwatcher,waist,0,0,0,0,0,Nothing
Glyphed Belt,waist,0,0,0,0,0,Nothing
Gnomish Harm Prevention Belt,waist,0,0,0,0,0,Nothing
Grand Belt,waist,0,0,0,0,0,Nothing
Grapplers Belt,waist,0,0,0,0,0,Nothing
Green Leather Belt,waist,0,0,0,0,0,Nothing
Guardian Belt,waist,0,0,0,0,0,Nothing
Guardsman Belt,waist,0,0,0,0,0,Nothing
Hawkeyes Cord,waist,0,0,0,0,0,Nothing
Headhunters Belt,waist,0,0,0,0,0,Nothing
Heartwood Girdle,waist,0,0,0,0,0,Nothing
Heraldic Belt,waist,0,0,0,0,0,Nothing
Hillmans Belt,waist,0,0,0,0,0,Nothing
Huntsmans Belt,waist,0,0,0,0,0,Nothing
Hyena Hide Belt,waist,0,0,0,0,0,Nothing
Imperial Leather Belt,waist,0,0,0,0,0,Nothing
Imposing Belt,waist,0,0,0,0,0,Nothing
Indomitable Belt,waist,0,0,0,0,0,Nothing
Infiltrator Cord,waist,0,0,0,0,0,Nothing
Inscribed Leather Belt,waist,0,0,0,0,0,Nothing
Insignia Belt,waist,0,0,0,0,0,Nothing
Jadefire Belt,waist,0,0,0,0,0,Nothing
Keepers Cord,waist,0,0,0,0,0,Nothing
Leather Chefs Belt,waist,0,0,0,0,0,Nothing
Lupine Cord,waist,0,0,0,0,0,Nothing
Magram Hunters Belt,waist,0,0,0,0,0,Nothing
Meditative Sash,waist,0,0,0,0,0,Nothing
Mighty Girdle,waist,0,0,0,0,0,Nothing
Murloc Scale Belt,waist,0,0,0,0,0,Nothing
Nightshade Girdle,waist,0,0,0,0,0,Nothing
Nocturnal Sash,waist,0,0,0,0,0,Nothing
Pathfinder Belt,waist,0,0,0,0,0,Nothing
Peerless Belt,waist,0,0,0,0,0,Nothing
Potent Belt,waist,0,0,0,0,0,Nothing
Praetorian Girdle,waist,0,0,0,0,0,Nothing
Pridelord Girdle,waist,0,0,0,0,0,Nothing
Prospectors Sash,waist,0,0,0,0,0,Nothing
Rageclaw Belt,waist,0,0,0,0,0,Nothing
Ranger Cord,waist,0,0,0,0,0,Nothing
Raptor Hide Belt,waist,0,0,0,0,0,Nothing
Righteous Waistguard,waist,0,0,0,0,0,Nothing
Rigid Belt,waist,0,0,0,0,0,Nothing
Ringtail Girdle,waist,0,0,0,0,0,Nothing
Robust Girdle,waist,0,0,0,0,0,Nothing
Ruffian Belt,waist,0,0,0,0,0,Nothing
Runic Leather Belt,waist,0,0,0,0,0,Nothing
Sagebrush Girdle,waist,0,0,0,0,0,Nothing
Scaled Leather Belt,waist,0,0,0,0,0,Nothing
Scorpashi Sash,waist,0,0,0,0,0,Nothing
Scouting Belt,waist,0,0,0,0,0,Nothing
Screecher Belt,waist,0,0,0,0,0,Nothing
Sentinel Girdle,waist,0,0,0,0,0,Nothing
Serpentskin Girdle,waist,0,0,0,0,0,Nothing
Shepherds Girdle,waist,0,0,0,0,0,Nothing
Steadfast Cinch,waist,0,0,0,0,0,Nothing
Superior Belt,waist,0,0,0,0,0,Nothing
Support Girdle,waist,0,0,0,0,0,Nothing
Supreme Sash,waist,0,0,0,0,0,Nothing
Swashbucklers Belt,waist,0,0,0,0,0,Nothing
Thargs Shoelace,waist,0,0,0,0,0,Nothing
Trackers Belt,waist,0,0,0,0,0,Nothing
Travelers Belt,waist,0,0,0,0,0,Nothing
Tricksters Sash,waist,0,0,0,0,0,Nothing
Vinehedge Cinch,waist,0,0,0,0,0,Nothing
Wanderers Belt,waist,0,0,0,0,0,Nothing
Wardens Waistband,waist,0,0,0,0,0,Nothing
Wendigo Collar,waist,0,0,0,0,0,Nothing
Wicked Leather Belt,waist,0,0,0,0,0,Nothing
Windborne Belt,waist,0,0,0,0,0,Nothing
Windsong Cinch,waist,0,0,0,0,0,Nothing
Wolf Riders Belt,waist,0,0,0,0,0,Nothing
Wranglers Belt,waist,0,0,0,0,0,Nothing
Animal Skin Belt,waist,0,0,0,0,0,Nothing
Battered Leather Belt,waist,0,0,0,0,0,Nothing
Blackened Leather Belt,waist,0,0,0,0,0,Nothing
Burnt Leather Belt,waist,0,0,0,0,0,Nothing
Ceremonial Leather Belt,waist,0,0,0,0,0,Nothing
Cracked Leather Belt,waist,0,0,0,0,0,Nothing
Cuirboulli Belt,waist,0,0,0,0,0,Nothing
Cured Leather Belt,waist,0,0,0,0,0,Nothing
Dirty Leather Belt,waist,0,0,0,0,0,Nothing
Fine Leather Belt,waist,0,0,0,0,0,Nothing
Grizzly Belt,waist,0,0,0,0,0,Nothing
Gypsy Sash,waist,0,0,0,0,0,Nothing
Handstitched Leather Belt,waist,0,0,0,0,0,Nothing
Hunting Belt,waist,0,0,0,0,0,Nothing
Nomadic Belt,waist,0,0,0,0,0,Nothing
Old Leather Belt,waist,0,0,0,0,0,Nothing
Outfitter Belt,waist,0,0,0,0,0,Nothing
Pioneer Belt,waist,0,0,0,0,0,Nothing
Primal Belt,waist,0,0,0,0,0,Nothing
Ratty Old Belt,waist,0,0,0,0,0,Nothing
Reinforced Leather Belt,waist,0,0,0,0,0,Nothing
Rough Leather Belt,waist,0,0,0,0,0,Nothing
Squealers Belt,waist,0,0,0,0,0,Nothing
Studded Belt,waist,0,0,0,0,0,Nothing
Tanned Leather Belt,waist,0,0,0,0,0,Nothing
Tribal Belt,waist,0,0,0,0,0,Nothing
Weathered Belt,waist,0,0,0,0,0,Nothing
Hardened Leather Belt,waist,0,0,0,0,0,Nothing
Patched Leather Belt,waist,0,0,0,0,0,Nothing
Ragged Leather Belt,waist,0,0,0,0,0,Nothing
Rawhide Belt,waist,0,0,0,0,0,Nothing
Ripped Prospector Belt,waist,0,0,0,0,0,Nothing
Smooth Leather Belt,waist,0,0,0,0,0,Nothing
Thick Leather Belt,waist,0,0,0,0,0,Nothing
Tough Leather Belt,waist,0,0,0,0,0,Nothing
Warped Leather Belt,waist,0,0,0,0,0,Nothing
Worn Leather Belt,waist,0,0,0,0,0,Nothing
Belt of Ten Storms,waist,0,0,0,0,0,Nothing
Cryptstalker Girdle,waist,0,0,0,0,0,Nothing
Dragonstalkers Belt,waist,0,0,0,0,0,Nothing
Earthfury Belt,waist,0,0,0,0,0,Nothing
Earthshatter Girdle,waist,0,0,0,0,0,Nothing
Fiery Chain Girdle,waist,0,0,0,0,0,Nothing
Giantstalkers Belt,waist,0,0,0,0,0,Nothing
Girdle of Elemental Fury,waist,0,0,0,0,0,Nothing
Grasp of the Fallen Emperor,waist,0,0,0,0,0,Nothing
Ossirians Binding,waist,0,0,0,0,0,Nothing
Primalists Linked Waistguard,waist,0,0,0,0,0,Nothing
Therazanes Link,waist,0,0,0,0,0,Nothing
Zandalar Augurs Belt,waist,0,0,0,0,0,Nothing
Zandalar Predators Belt,waist,0,0,0,0,0,Nothing
Barrage Girdle,waist,0,0,0,0,0,Nothing
Beastmasters Belt,waist,0,0,0,0,0,Nothing
Beaststalkers Belt,waist,0,0,0,0,0,Nothing
Belt of Shriveled Heads,waist,0,0,0,0,0,Nothing
Belt of the Gladiator,waist,0,0,0,0,0,Nothing
Bloodmail Belt,waist,0,0,0,0,0,Nothing
Boar Champions Belt,waist,0,0,0,0,0,Nothing
Chillsteel Girdle,waist,0,0,0,0,0,Nothing
Chiselbrand Girdle,waist,0,0,0,0,0,Nothing
Cobrahns Grasp,waist,0,0,0,0,0,Nothing
Cord of Elements,waist,0,0,0,0,0,Nothing
Cord of The Five Thunders,waist,0,0,0,0,0,Nothing
Defilers Plate Girdle,waist,0,0,0,0,0,Nothing
Detention Strap,waist,0,0,0,0,0,Nothing
Feralsurge Girdle,waist,0,0,0,0,0,Nothing
Foresight Girdle,waist,0,0,0,0,0,Nothing
Frostwolf Mail Belt,waist,0,0,0,0,0,Nothing
Girdle of Golem Strength,waist,0,0,0,0,0,Nothing
Heavy Timbermaw Belt,waist,0,0,0,0,0,Nothing
Highlanders Lamellar Girdle,waist,0,0,0,0,0,Nothing
Highlanders Mail Girdle,waist,0,0,0,0,0,Nothing
Highlanders Plate Girdle,waist,0,0,0,0,0,Nothing
Light Obsidian Belt,waist,0,0,0,0,0,Nothing
Marksmans Girdle,waist,0,0,0,0,0,Nothing
Sash of the Grand Hunt,waist,0,0,0,0,0,Nothing
Sash of the Windreaver,waist,0,0,0,0,0,Nothing
Stonefist Girdle,waist,0,0,0,0,0,Nothing
Stormbringer Belt,waist,0,0,0,0,0,Nothing
Stormpike Mail Girdle,waist,0,0,0,0,0,Nothing
Vereks Leash,waist,0,0,0,0,0,Nothing
Warpwood Binding,waist,0,0,0,0,0,Nothing
Abyssal Mail Clutch,waist,0,0,0,0,0,Nothing
Ancient Belt,waist,0,0,0,0,0,Nothing
Banded Girdle,waist,0,0,0,0,0,Nothing
Battleforge Girdle,waist,0,0,0,0,0,Nothing
Belt of the Den Watcher,waist,0,0,0,0,0,Nothing
Belt of the Stars,waist,0,0,0,0,0,Nothing
Blackforge Girdle,waist,0,0,0,0,0,Nothing
Bloodlust Belt,waist,0,0,0,0,0,Nothing
Bloodspattered Sash,waist,0,0,0,0,0,Nothing
Bonelink Belt,waist,0,0,0,0,0,Nothing
Bracesteel Belt,waist,0,0,0,0,0,Nothing
Breakwater Girdle,waist,0,0,0,0,0,Nothing
Brigade Girdle,waist,0,0,0,0,0,Nothing
Brightscale Girdle,waist,0,0,0,0,0,Nothing
Burnished Girdle,waist,0,0,0,0,0,Nothing
Captains Waistguard,waist,0,0,0,0,0,Nothing
Champions Girdle,waist,0,0,0,0,0,Nothing
Chief Brigadier Girdle,waist,0,0,0,0,0,Nothing
Cinched Belt,waist,0,0,0,0,0,Nothing
Crusader Belt,waist,0,0,0,0,0,Nothing
Crusaders Belt,waist,0,0,0,0,0,Nothing
Defender Girdle,waist,0,0,0,0,0,Nothing
Ebonhold Girdle,waist,0,0,0,0,0,Nothing
Enduring Belt,waist,0,0,0,0,0,Nothing
Engraved Girdle,waist,0,0,0,0,0,Nothing
Formidable Belt,waist,0,0,0,0,0,Nothing
Fortified Belt,waist,0,0,0,0,0,Nothing
Garnegs War Belt,waist,0,0,0,0,0,Nothing
Girdle of Reprisal,waist,0,0,0,0,0,Nothing
Glimmering Mail Girdle,waist,0,0,0,0,0,Nothing
Gold Link Belt,waist,0,0,0,0,0,Nothing
Grunts Belt,waist,0,0,0,0,0,Nothing
Gryphon Mail Belt,waist,0,0,0,0,0,Nothing
Heavy Notched Belt,waist,0,0,0,0,0,Nothing
Heavy Scorpid Belt,waist,0,0,0,0,0,Nothing
Heros Belt,waist,0,0,0,0,0,Nothing
Hulking Belt,waist,0,0,0,0,0,Nothing
Impenetrable Belt,waist,0,0,0,0,0,Nothing
Ironhide Belt,waist,0,0,0,0,0,Nothing
Jazeraint Belt,waist,0,0,0,0,0,Nothing
Khans Belt,waist,0,0,0,0,0,Nothing
Knights Girdle,waist,0,0,0,0,0,Nothing
Lambent Scale Girdle,waist,0,0,0,0,0,Nothing
Lords Girdle,waist,0,0,0,0,0,Nothing
Magnificent Belt,waist,0,0,0,0,0,Nothing
Mail Combat Belt,waist,0,0,0,0,0,Nothing
Marauders Belt,waist,0,0,0,0,0,Nothing
Masterwork Girdle,waist,0,0,0,0,0,Nothing
Merciless Belt,waist,0,0,0,0,0,Nothing
Mercurial Girdle,waist,0,0,0,0,0,Nothing
Myrmidons Girdle,waist,0,0,0,0,0,Nothing
Nightscale Girdle,waist,0,0,0,0,0,Nothing
Ornate Girdle,waist,0,0,0,0,0,Nothing
Outrunners Cord,waist,0,0,0,0,0,Nothing
Phalanx Girdle,waist,0,0,0,0,0,Nothing
Pillagers Girdle,waist,0,0,0,0,0,Nothing
Protector Waistband,waist,0,0,0,0,0,Nothing
Radiant Belt,waist,0,0,0,0,0,Nothing
Raiders Belt,waist,0,0,0,0,0,Nothing
Ravagers Cord,waist,0,0,0,0,0,Nothing
Renegade Belt,waist,0,0,0,0,0,Nothing
Runescale Girdle,waist,0,0,0,0,0,Nothing
Scarlet Belt,waist,0,0,0,0,0,Nothing
Seapost Girdle,waist,0,0,0,0,0,Nothing
Seared Mail Girdle,waist,0,0,0,0,0,Nothing
Sentrys Sash,waist,0,0,0,0,0,Nothing
Silver Defias Belt,waist,0,0,0,0,0,Nothing
Slayers Sash,waist,0,0,0,0,0,Nothing
Soldiers Girdle,waist,0,0,0,0,0,Nothing
Sparkleshell Belt,waist,0,0,0,0,0,Nothing
Spiked Chain Belt,waist,0,0,0,0,0,Nothing
Steadfast Girdle,waist,0,0,0,0,0,Nothing
Stronghorn Girdle,waist,0,0,0,0,0,Nothing
Thick Scale Belt,waist,0,0,0,0,0,Nothing
Triumphant Girdle,waist,0,0,0,0,0,Nothing
War Paint Waistband,waist,0,0,0,0,0,Nothing
Warchiefs Girdle,waist,0,0,0,0,0,Nothing
Warmongers Belt,waist,0,0,0,0,0,Nothing
Warstrike Belt,waist,0,0,0,0,0,Nothing
Wicked Chain Waistband,waist,0,0,0,0,0,Nothing
Augmented Chain Belt,waist,0,0,0,0,0,Nothing
Battle Chain Girdle,waist,0,0,0,0,0,Nothing
Belt of the Peoples Militia,waist,0,0,0,0,0,Nothing
Brackwater Girdle,waist,0,0,0,0,0,Nothing
Brigandine Belt,waist,0,0,0,0,0,Nothing
Cadet Belt,waist,0,0,0,0,0,Nothing
Chainmail Belt,waist,0,0,0,0,0,Nothing
Chargers Belt,waist,0,0,0,0,0,Nothing
Clasped Belt,waist,0,0,0,0,0,Nothing
Copper Chain Belt,waist,0,0,0,0,0,Nothing
Infantry Belt,waist,0,0,0,0,0,Nothing
Latched Belt,waist,0,0,0,0,0,Nothing
Light Chain Belt,waist,0,0,0,0,0,Nothing
Light Mail Belt,waist,0,0,0,0,0,Nothing
Painted Chain Belt,waist,0,0,0,0,0,Nothing
Polished Scale Belt,waist,0,0,0,0,0,Nothing
Royal Frostmane Girdle,waist,0,0,0,0,0,Nothing
Runed Copper Belt,waist,0,0,0,0,0,Nothing
Rusted Chain Belt,waist,0,0,0,0,0,Nothing
Rustic Belt,waist,0,0,0,0,0,Nothing
Scalemail Belt,waist,0,0,0,0,0,Nothing
Shackled Girdle,waist,0,0,0,0,0,Nothing
Tarnished Chain Belt,waist,0,0,0,0,0,Nothing
Veteran Girdle,waist,0,0,0,0,0,Nothing
War Torn Girdle,waist,0,0,0,0,0,Nothing
Warriors Girdle,waist,0,0,0,0,0,Nothing
Wide Metal Girdle,waist,0,0,0,0,0,Nothing
Double Mail Belt,waist,0,0,0,0,0,Nothing
Flimsy Chain Belt,waist,0,0,0,0,0,Nothing
Laced Mail Belt,waist,0,0,0,0,0,Nothing
Laminated Scale Belt,waist,0,0,0,0,0,Nothing
Linked Chain Belt,waist,0,0,0,0,0,Nothing
Loose Chain Belt,waist,0,0,0,0,0,Nothing
Overlinked Chain Belt,waist,0,0,0,0,0,Nothing
Reinforced Chain Belt,waist,0,0,0,0,0,Nothing
Worn Mail Belt,waist,0,0,0,0,0,Nothing
